# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-02-15 12:44:38 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15485500 TANANA R AT FAIRBANKS AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15485500
#            TS   parameter     statistic     Description
#          1085       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	1085_00060_00003	1085_00060_00003_cd
USGS	15485500	1996-05-25	15900	A
USGS	15485500	1996-05-26	16600	A
USGS	15485500	1996-05-27	16600	A
USGS	15485500	1996-05-28	17900	A
USGS	15485500	1996-05-29	18200	A
USGS	15485500	1996-05-30	19500	A
USGS	15485500	1996-05-31	20100	A
USGS	15485500	1996-06-01	20300	A
USGS	15485500	1996-06-02	21200	A
USGS	15485500	1996-06-03	21800	A
USGS	15485500	1996-06-04	22500	A
USGS	15485500	1996-06-05	22600	A
USGS	15485500	1996-06-06	21100	A
USGS	15485500	1996-06-07	20100	A
USGS	15485500	1996-06-08	19900	A
USGS	15485500	1996-06-09	20300	A
USGS	15485500	1996-06-10	19600	A
USGS	15485500	1996-06-11	19900	A
USGS	15485500	1996-06-12	21200	A
USGS	15485500	1996-06-13	26200	A
USGS	15485500	1996-06-14	25200	A
USGS	15485500	1996-06-15	24400	A
USGS	15485500	1996-06-16	24000	A
USGS	15485500	1996-06-17	24100	A
USGS	15485500	1996-06-18	24900	A
USGS	15485500	1996-06-19	25600	A
USGS	15485500	1996-06-20	26200	A
USGS	15485500	1996-06-21	26800	A
USGS	15485500	1996-06-22	27400	A
USGS	15485500	1996-06-23	28500	A
USGS	15485500	1996-06-24	30500	A
USGS	15485500	1996-06-25	32100	A
USGS	15485500	1996-06-26	33300	A
USGS	15485500	1996-06-27	33500	A
USGS	15485500	1996-06-28	31700	A
USGS	15485500	1996-06-29	30900	A
USGS	15485500	1996-06-30	35900	A
USGS	15485500	1996-07-01	41600	A
USGS	15485500	1996-07-02	46900	A
USGS	15485500	1996-07-03	41500	A
USGS	15485500	1996-07-04	34200	A
USGS	15485500	1996-07-05	32000	A
USGS	15485500	1996-07-06	31500	A
USGS	15485500	1996-07-07	32400	A
USGS	15485500	1996-07-08	33000	A
USGS	15485500	1996-07-09	35000	A
USGS	15485500	1996-07-10	36700	A
USGS	15485500	1996-07-11	40100	A
USGS	15485500	1996-07-12	42900	A
USGS	15485500	1996-07-13	40500	A
USGS	15485500	1996-07-14	38100	A
USGS	15485500	1996-07-15	37600	A
USGS	15485500	1996-07-16	36100	A
USGS	15485500	1996-07-17	34700	A
USGS	15485500	1996-07-18	35000	A
USGS	15485500	1996-07-19	36000	A
USGS	15485500	1996-07-20	35800	A
USGS	15485500	1996-07-21	36700	A
USGS	15485500	1996-07-22	38700	A
USGS	15485500	1996-07-23	40900	A
USGS	15485500	1996-07-24	42400	A
USGS	15485500	1996-07-25	44000	A
USGS	15485500	1996-07-26	45500	A
USGS	15485500	1996-07-27	47100	A
USGS	15485500	1996-07-28	46600	A
USGS	15485500	1996-07-29	46300	A
USGS	15485500	1996-07-30	47600	A
USGS	15485500	1996-07-31	48800	A
USGS	15485500	1996-08-01	48600	A
USGS	15485500	1996-08-02	46100	A
USGS	15485500	1996-08-03	46500	A
USGS	15485500	1996-08-04	42800	A
USGS	15485500	1996-08-05	38100	A
USGS	15485500	1996-08-06	36500	A
USGS	15485500	1996-08-07	36000	A
USGS	15485500	1996-08-08	33900	A
USGS	15485500	1996-08-09	32400	A
USGS	15485500	1996-08-10	31900	A
USGS	15485500	1996-08-11	33100	A
USGS	15485500	1996-08-12	33700	A
USGS	15485500	1996-08-13	31600	A
USGS	15485500	1996-08-14	31600	A
USGS	15485500	1996-08-15	32800	A
USGS	15485500	1996-08-16	32800	A
USGS	15485500	1996-08-17	33200	A
USGS	15485500	1996-08-18	34200	A
USGS	15485500	1996-08-19	34800	A
USGS	15485500	1996-08-20	35000	A
USGS	15485500	1996-08-21	33700	A
USGS	15485500	1996-08-22	33700	A
USGS	15485500	1996-08-23	33100	A
USGS	15485500	1996-08-24	31600	A
USGS	15485500	1996-08-25	31000	A
USGS	15485500	1996-08-26	31800	A
USGS	15485500	1996-08-27	32100	A
USGS	15485500	1996-08-28	30800	A
USGS	15485500	1996-08-29	29500	A
USGS	15485500	1996-08-30	30200	A
USGS	15485500	1996-08-31	31900	A
USGS	15485500	1996-09-01	32900	A
USGS	15485500	1996-09-02	33100	A
USGS	15485500	1996-09-03	31200	A
USGS	15485500	1996-09-04	28400	A
USGS	15485500	1996-09-05	26500	A
USGS	15485500	1996-09-06	25200	A
USGS	15485500	1996-09-07	24000	A
USGS	15485500	1996-09-08	22700	A
USGS	15485500	1996-09-09	21500	A
USGS	15485500	1996-09-10	20600	A
USGS	15485500	1996-09-11	19600	A
USGS	15485500	1996-09-12	18900	A
USGS	15485500	1996-09-13	18700	A
USGS	15485500	1996-09-14	18400	A
USGS	15485500	1996-09-15	17700	A
USGS	15485500	1996-09-16	17000	A
USGS	15485500	1996-09-17	16300	A
USGS	15485500	1996-09-18	15600	A
USGS	15485500	1996-09-19	15300	A
USGS	15485500	1996-09-20	15000	A
USGS	15485500	1996-09-21	14900	A
USGS	15485500	1996-09-22	14500	A
USGS	15485500	1996-09-23	14000	A
USGS	15485500	1996-09-24	13600	A
USGS	15485500	1996-09-25	13200	A
USGS	15485500	1996-09-26	12900	A
USGS	15485500	1996-09-27	13000	A
USGS	15485500	1996-09-28	12800	A
USGS	15485500	1996-09-29	12500	A
USGS	15485500	1996-09-30	12300	A
USGS	15485500	1996-10-01	12100	A
USGS	15485500	1996-10-02	11900	A
USGS	15485500	1996-10-03	11600	A
USGS	15485500	1996-10-04	11100	A
USGS	15485500	1996-10-05	10400	A
USGS	15485500	1996-10-06	10200	A
USGS	15485500	1996-10-07	9810	A
USGS	15485500	1996-10-08	9650	A
USGS	15485500	1996-10-09	9180	A
USGS	15485500	1996-10-10	9000	A:e
USGS	15485500	1996-10-11	8800	A:e
USGS	15485500	1996-10-12	8600	A:e
USGS	15485500	1996-10-13	8600	A:e
USGS	15485500	1996-10-14	8400	A:e
USGS	15485500	1996-10-15	8400	A:e
USGS	15485500	1996-10-16	8200	A:e
USGS	15485500	1996-10-17	8200	A:e
USGS	15485500	1996-10-18	8000	A:e
USGS	15485500	1996-10-19	8000	A:e
USGS	15485500	1996-10-20	7800	A:e
USGS	15485500	1996-10-21	7800	A:e
USGS	15485500	1996-10-22	7600	A:e
USGS	15485500	1996-10-23	7600	A:e
USGS	15485500	1996-10-24	7400	A:e
USGS	15485500	1996-10-25	7400	A:e
USGS	15485500	1996-10-26	7400	A:e
USGS	15485500	1996-10-27	7200	A:e
USGS	15485500	1996-10-28	7200	A:e
USGS	15485500	1996-10-29	7200	A:e
USGS	15485500	1996-10-30	7000	A:e
USGS	15485500	1996-10-31	7000	A:e
USGS	15485500	1996-11-01	7000	A:e
USGS	15485500	1996-11-02	6800	A:e
USGS	15485500	1996-11-03	6800	A:e
USGS	15485500	1996-11-04	6800	A:e
USGS	15485500	1996-11-05	6800	A:e
USGS	15485500	1996-11-06	6600	A:e
USGS	15485500	1996-11-07	6600	A:e
USGS	15485500	1996-11-08	6600	A:e
USGS	15485500	1996-11-09	6600	A:e
USGS	15485500	1996-11-10	6600	A:e
USGS	15485500	1996-11-11	6400	A:e
USGS	15485500	1996-11-12	6400	A:e
USGS	15485500	1996-11-13	6400	A:e
USGS	15485500	1996-11-14	6400	A:e
USGS	15485500	1996-11-15	6200	A:e
USGS	15485500	1996-11-16	6200	A:e
USGS	15485500	1996-11-17	6200	A:e
USGS	15485500	1996-11-18	6200	A:e
USGS	15485500	1996-11-19	6200	A:e
USGS	15485500	1996-11-20	6200	A:e
USGS	15485500	1996-11-21	6000	A:e
USGS	15485500	1996-11-22	6000	A:e
USGS	15485500	1996-11-23	6000	A:e
USGS	15485500	1996-11-24	6000	A:e
USGS	15485500	1996-11-25	6000	A:e
USGS	15485500	1996-11-26	6000	A:e
USGS	15485500	1996-11-27	6000	A:e
USGS	15485500	1996-11-28	5800	A:e
USGS	15485500	1996-11-29	5800	A:e
USGS	15485500	1996-11-30	5800	A:e
USGS	15485500	1996-12-01	5800	A:e
USGS	15485500	1996-12-02	5800	A:e
USGS	15485500	1996-12-03	5800	A:e
USGS	15485500	1996-12-04	5800	A:e
USGS	15485500	1996-12-05	5800	A:e
USGS	15485500	1996-12-06	5600	A:e
USGS	15485500	1996-12-07	5600	A:e
USGS	15485500	1996-12-08	5600	A:e
USGS	15485500	1996-12-09	5600	A:e
USGS	15485500	1996-12-10	5600	A:e
USGS	15485500	1996-12-11	5600	A:e
USGS	15485500	1996-12-12	5600	A:e
USGS	15485500	1996-12-13	5600	A:e
USGS	15485500	1996-12-14	5600	A:e
USGS	15485500	1996-12-15	5600	A:e
USGS	15485500	1996-12-16	5400	A:e
USGS	15485500	1996-12-17	5400	A:e
USGS	15485500	1996-12-18	5400	A:e
USGS	15485500	1996-12-19	5400	A:e
USGS	15485500	1996-12-20	5400	A:e
USGS	15485500	1996-12-21	5400	A:e
USGS	15485500	1996-12-22	5400	A:e
USGS	15485500	1996-12-23	5400	A:e
USGS	15485500	1996-12-24	5400	A:e
USGS	15485500	1996-12-25	5400	A:e
USGS	15485500	1996-12-26	5400	A:e
USGS	15485500	1996-12-27	5400	A:e
USGS	15485500	1996-12-28	5200	A:e
USGS	15485500	1996-12-29	5200	A:e
USGS	15485500	1996-12-30	5200	A:e
USGS	15485500	1996-12-31	5200	A:e
USGS	15485500	1997-01-01	5200	A:e
USGS	15485500	1997-01-02	5200	A:e
USGS	15485500	1997-01-03	5200	A:e
USGS	15485500	1997-01-04	5200	A:e
USGS	15485500	1997-01-05	5200	A:e
USGS	15485500	1997-01-06	5200	A:e
USGS	15485500	1997-01-07	5200	A:e
USGS	15485500	1997-01-08	5200	A:e
USGS	15485500	1997-01-09	5200	A:e
USGS	15485500	1997-01-10	5200	A:e
USGS	15485500	1997-01-11	5200	A:e
USGS	15485500	1997-01-12	5200	A:e
USGS	15485500	1997-01-13	5200	A:e
USGS	15485500	1997-01-14	5200	A:e
USGS	15485500	1997-01-15	5000	A:e
USGS	15485500	1997-01-16	5000	A:e
USGS	15485500	1997-01-17	5000	A:e
USGS	15485500	1997-01-18	5000	A:e
USGS	15485500	1997-01-19	5000	A:e
USGS	15485500	1997-01-20	5000	A:e
USGS	15485500	1997-01-21	5000	A:e
USGS	15485500	1997-01-22	5000	A:e
USGS	15485500	1997-01-23	5000	A:e
USGS	15485500	1997-01-24	5000	A:e
USGS	15485500	1997-01-25	5000	A:e
USGS	15485500	1997-01-26	5000	A:e
USGS	15485500	1997-01-27	5000	A:e
USGS	15485500	1997-01-28	5000	A:e
USGS	15485500	1997-01-29	5000	A:e
USGS	15485500	1997-01-30	5000	A:e
USGS	15485500	1997-01-31	5000	A:e
USGS	15485500	1997-02-01	5000	A:e
USGS	15485500	1997-02-02	5000	A:e
USGS	15485500	1997-02-03	5000	A:e
USGS	15485500	1997-02-04	5000	A:e
USGS	15485500	1997-02-05	5000	A:e
USGS	15485500	1997-02-06	5000	A:e
USGS	15485500	1997-02-07	5000	A:e
USGS	15485500	1997-02-08	5000	A:e
USGS	15485500	1997-02-09	5000	A:e
USGS	15485500	1997-02-10	5000	A:e
USGS	15485500	1997-02-11	5000	A:e
USGS	15485500	1997-02-12	5000	A:e
USGS	15485500	1997-02-13	5000	A:e
USGS	15485500	1997-02-14	5000	A:e
USGS	15485500	1997-02-15	5000	A:e
USGS	15485500	1997-02-16	5000	A:e
USGS	15485500	1997-02-17	5000	A:e
USGS	15485500	1997-02-18	5000	A:e
USGS	15485500	1997-02-19	5000	A:e
USGS	15485500	1997-02-20	5000	A:e
USGS	15485500	1997-02-21	5000	A:e
USGS	15485500	1997-02-22	5000	A:e
USGS	15485500	1997-02-23	5000	A:e
USGS	15485500	1997-02-24	5000	A:e
USGS	15485500	1997-02-25	5000	A:e
USGS	15485500	1997-02-26	5000	A:e
USGS	15485500	1997-02-27	5000	A:e
USGS	15485500	1997-02-28	5000	A:e
USGS	15485500	1997-03-01	5000	A:e
USGS	15485500	1997-03-02	5000	A:e
USGS	15485500	1997-03-03	5000	A:e
USGS	15485500	1997-03-04	5000	A:e
USGS	15485500	1997-03-05	5000	A:e
USGS	15485500	1997-03-06	5000	A:e
USGS	15485500	1997-03-07	5000	A:e
USGS	15485500	1997-03-08	5000	A:e
USGS	15485500	1997-03-09	5000	A:e
USGS	15485500	1997-03-10	5000	A:e
USGS	15485500	1997-03-11	5000	A:e
USGS	15485500	1997-03-12	5000	A:e
USGS	15485500	1997-03-13	5000	A:e
USGS	15485500	1997-03-14	5000	A:e
USGS	15485500	1997-03-15	5000	A:e
USGS	15485500	1997-03-16	5000	A:e
USGS	15485500	1997-03-17	5000	A:e
USGS	15485500	1997-03-18	5000	A:e
USGS	15485500	1997-03-19	5000	A:e
USGS	15485500	1997-03-20	5000	A:e
USGS	15485500	1997-03-21	5000	A:e
USGS	15485500	1997-03-22	5000	A:e
USGS	15485500	1997-03-23	5000	A:e
USGS	15485500	1997-03-24	5000	A:e
USGS	15485500	1997-03-25	5000	A:e
USGS	15485500	1997-03-26	5000	A:e
USGS	15485500	1997-03-27	5000	A:e
USGS	15485500	1997-03-28	5000	A:e
USGS	15485500	1997-03-29	5000	A:e
USGS	15485500	1997-03-30	5000	A:e
USGS	15485500	1997-03-31	5000	A:e
USGS	15485500	1997-04-01	5000	A:e
USGS	15485500	1997-04-02	5000	A:e
USGS	15485500	1997-04-03	5000	A:e
USGS	15485500	1997-04-04	5000	A:e
USGS	15485500	1997-04-05	5000	A:e
USGS	15485500	1997-04-06	5000	A:e
USGS	15485500	1997-04-07	5000	A:e
USGS	15485500	1997-04-08	5000	A:e
USGS	15485500	1997-04-09	5000	A:e
USGS	15485500	1997-04-10	5200	A:e
USGS	15485500	1997-04-11	5200	A:e
USGS	15485500	1997-04-12	5200	A:e
USGS	15485500	1997-04-13	5200	A:e
USGS	15485500	1997-04-14	5200	A:e
USGS	15485500	1997-04-15	5200	A:e
USGS	15485500	1997-04-16	5200	A:e
USGS	15485500	1997-04-17	5200	A:e
USGS	15485500	1997-04-18	5200	A:e
USGS	15485500	1997-04-19	5200	A:e
USGS	15485500	1997-04-20	5200	A:e
USGS	15485500	1997-04-21	5200	A:e
USGS	15485500	1997-04-22	5200	A:e
USGS	15485500	1997-04-23	5400	A:e
USGS	15485500	1997-04-24	5800	A:e
USGS	15485500	1997-04-25	6400	A:e
USGS	15485500	1997-04-26	7000	A:e
USGS	15485500	1997-04-27	7800	A:e
USGS	15485500	1997-04-28	8600	A:e
USGS	15485500	1997-04-29	10000	A:e
USGS	15485500	1997-04-30	12000	A:e
USGS	15485500	1997-05-01	14000	A:e
USGS	15485500	1997-05-02	16000	A:e
USGS	15485500	1997-05-03	19100	A
USGS	15485500	1997-05-04	20900	A
USGS	15485500	1997-05-05	23000	A
USGS	15485500	1997-05-06	25600	A
USGS	15485500	1997-05-07	26300	A
USGS	15485500	1997-05-08	24900	A
USGS	15485500	1997-05-09	22800	A
USGS	15485500	1997-05-10	20500	A
USGS	15485500	1997-05-11	20300	A
USGS	15485500	1997-05-12	20600	A
USGS	15485500	1997-05-13	21500	A
USGS	15485500	1997-05-14	22200	A
USGS	15485500	1997-05-15	23100	A
USGS	15485500	1997-05-16	23400	A
USGS	15485500	1997-05-17	22300	A
USGS	15485500	1997-05-18	21300	A
USGS	15485500	1997-05-19	20400	A
USGS	15485500	1997-05-20	19700	A
USGS	15485500	1997-05-21	19600	A
USGS	15485500	1997-05-22	20400	A
USGS	15485500	1997-05-23	21800	A
USGS	15485500	1997-05-24	22200	A
USGS	15485500	1997-05-25	20200	A
USGS	15485500	1997-05-26	19200	A
USGS	15485500	1997-05-27	19000	A
USGS	15485500	1997-05-28	19500	A
USGS	15485500	1997-05-29	19200	A
USGS	15485500	1997-05-30	19400	A
USGS	15485500	1997-05-31	21000	A
USGS	15485500	1997-06-01	23300	A
USGS	15485500	1997-06-02	22500	A
USGS	15485500	1997-06-03	19700	A
USGS	15485500	1997-06-04	18200	A
USGS	15485500	1997-06-05	18600	A
USGS	15485500	1997-06-06	20700	A
USGS	15485500	1997-06-07	24600	A
USGS	15485500	1997-06-08	28500	A
USGS	15485500	1997-06-09	31600	A
USGS	15485500	1997-06-10	32800	A
USGS	15485500	1997-06-11	37600	A
USGS	15485500	1997-06-12	36300	A
USGS	15485500	1997-06-13	33100	A
USGS	15485500	1997-06-14	31300	A
USGS	15485500	1997-06-15	30300	A
USGS	15485500	1997-06-16	29200	A
USGS	15485500	1997-06-17	28100	A
USGS	15485500	1997-06-18	27300	A
USGS	15485500	1997-06-19	26900	A
USGS	15485500	1997-06-20	27500	A
USGS	15485500	1997-06-21	30500	A
USGS	15485500	1997-06-22	31200	A
USGS	15485500	1997-06-23	31800	A
USGS	15485500	1997-06-24	34700	A
USGS	15485500	1997-06-25	38100	A
USGS	15485500	1997-06-26	38700	A
USGS	15485500	1997-06-27	39200	A
USGS	15485500	1997-06-28	40800	A
USGS	15485500	1997-06-29	42800	A
USGS	15485500	1997-06-30	43000	A
USGS	15485500	1997-07-01	43900	A
USGS	15485500	1997-07-02	45200	A
USGS	15485500	1997-07-03	47100	A
USGS	15485500	1997-07-04	48900	A
USGS	15485500	1997-07-05	48900	A
USGS	15485500	1997-07-06	48100	A
USGS	15485500	1997-07-07	48400	A
USGS	15485500	1997-07-08	49100	A
USGS	15485500	1997-07-09	49200	A
USGS	15485500	1997-07-10	49300	A
USGS	15485500	1997-07-11	49200	A
USGS	15485500	1997-07-12	50700	A
USGS	15485500	1997-07-13	48600	A
USGS	15485500	1997-07-14	48200	A
USGS	15485500	1997-07-15	50200	A
USGS	15485500	1997-07-16	48000	A
USGS	15485500	1997-07-17	46300	A
USGS	15485500	1997-07-18	46200	A
USGS	15485500	1997-07-19	46600	A
USGS	15485500	1997-07-20	48600	A
USGS	15485500	1997-07-21	49100	A
USGS	15485500	1997-07-22	51500	A
USGS	15485500	1997-07-23	54400	A
USGS	15485500	1997-07-24	56700	A
USGS	15485500	1997-07-25	59700	A
USGS	15485500	1997-07-26	62500	A
USGS	15485500	1997-07-27	64600	A
USGS	15485500	1997-07-28	63700	A
USGS	15485500	1997-07-29	63900	A
USGS	15485500	1997-07-30	65300	A
USGS	15485500	1997-07-31	66800	A
USGS	15485500	1997-08-01	67100	A
USGS	15485500	1997-08-02	68200	A
USGS	15485500	1997-08-03	68500	A
USGS	15485500	1997-08-04	66300	A
USGS	15485500	1997-08-05	66100	A
USGS	15485500	1997-08-06	70300	A
USGS	15485500	1997-08-07	75100	A
USGS	15485500	1997-08-08	76500	A
USGS	15485500	1997-08-09	76900	A
USGS	15485500	1997-08-10	77700	A
USGS	15485500	1997-08-11	77500	A
USGS	15485500	1997-08-12	77000	A
USGS	15485500	1997-08-13	81600	A
USGS	15485500	1997-08-14	91600	A
USGS	15485500	1997-08-15	88300	A
USGS	15485500	1997-08-16	81200	A
USGS	15485500	1997-08-17	80100	A
USGS	15485500	1997-08-18	77800	A
USGS	15485500	1997-08-19	75800	A
USGS	15485500	1997-08-20	73000	A
USGS	15485500	1997-08-21	69300	A
USGS	15485500	1997-08-22	64500	A
USGS	15485500	1997-08-23	61600	A
USGS	15485500	1997-08-24	61500	A
USGS	15485500	1997-08-25	59900	A
USGS	15485500	1997-08-26	58800	A
USGS	15485500	1997-08-27	61800	A
USGS	15485500	1997-08-28	61000	A
USGS	15485500	1997-08-29	55700	A
USGS	15485500	1997-08-30	51400	A
USGS	15485500	1997-08-31	50500	A
USGS	15485500	1997-09-01	52500	A
USGS	15485500	1997-09-02	60200	A
USGS	15485500	1997-09-03	59500	A
USGS	15485500	1997-09-04	51900	A
USGS	15485500	1997-09-05	46900	A
USGS	15485500	1997-09-06	44200	A
USGS	15485500	1997-09-07	41700	A
USGS	15485500	1997-09-08	39100	A
USGS	15485500	1997-09-09	38100	A
USGS	15485500	1997-09-10	37900	A
USGS	15485500	1997-09-11	37200	A
USGS	15485500	1997-09-12	35600	A
USGS	15485500	1997-09-13	35600	A
USGS	15485500	1997-09-14	34400	A
USGS	15485500	1997-09-15	32400	A
USGS	15485500	1997-09-16	30500	A
USGS	15485500	1997-09-17	28900	A
USGS	15485500	1997-09-18	27600	A
USGS	15485500	1997-09-19	26900	A
USGS	15485500	1997-09-20	25700	A
USGS	15485500	1997-09-21	24200	A
USGS	15485500	1997-09-22	23200	A
USGS	15485500	1997-09-23	22300	A
USGS	15485500	1997-09-24	21500	A
USGS	15485500	1997-09-25	21400	A
USGS	15485500	1997-09-26	21700	A
USGS	15485500	1997-09-27	21600	A
USGS	15485500	1997-09-28	21000	A
USGS	15485500	1997-09-29	20300	A
USGS	15485500	1997-09-30	19800	A
USGS	15485500	1997-10-01	19400	A
USGS	15485500	1997-10-02	18900	A
USGS	15485500	1997-10-03	18400	A
USGS	15485500	1997-10-04	17900	A
USGS	15485500	1997-10-05	17800	A
USGS	15485500	1997-10-06	17700	A
USGS	15485500	1997-10-07	17200	A
USGS	15485500	1997-10-08	16800	A
USGS	15485500	1997-10-09	16600	A
USGS	15485500	1997-10-10	16300	A
USGS	15485500	1997-10-11	15500	A
USGS	15485500	1997-10-12	14700	A
USGS	15485500	1997-10-13	13800	A
USGS	15485500	1997-10-14	12500	A:e
USGS	15485500	1997-10-15	12000	A:e
USGS	15485500	1997-10-16	11500	A:e
USGS	15485500	1997-10-17	11000	A:e
USGS	15485500	1997-10-18	10500	A:e
USGS	15485500	1997-10-19	10500	A:e
USGS	15485500	1997-10-20	10000	A:e
USGS	15485500	1997-10-21	9800	A:e
USGS	15485500	1997-10-22	9600	A:e
USGS	15485500	1997-10-23	9400	A:e
USGS	15485500	1997-10-24	9200	A:e
USGS	15485500	1997-10-25	9000	A:e
USGS	15485500	1997-10-26	8800	A:e
USGS	15485500	1997-10-27	8600	A:e
USGS	15485500	1997-10-28	8400	A:e
USGS	15485500	1997-10-29	8200	A:e
USGS	15485500	1997-10-30	8000	A:e
USGS	15485500	1997-10-31	8000	A:e
USGS	15485500	1997-11-01	7800	A:e
USGS	15485500	1997-11-02	7800	A:e
USGS	15485500	1997-11-03	7600	A:e
USGS	15485500	1997-11-04	7400	A:e
USGS	15485500	1997-11-05	7400	A:e
USGS	15485500	1997-11-06	7200	A:e
USGS	15485500	1997-11-07	7200	A:e
USGS	15485500	1997-11-08	7000	A:e
USGS	15485500	1997-11-09	7000	A:e
USGS	15485500	1997-11-10	6800	A:e
USGS	15485500	1997-11-11	6800	A:e
USGS	15485500	1997-11-12	6800	A:e
USGS	15485500	1997-11-13	6600	A:e
USGS	15485500	1997-11-14	6600	A:e
USGS	15485500	1997-11-15	6600	A:e
USGS	15485500	1997-11-16	6400	A:e
USGS	15485500	1997-11-17	6400	A:e
USGS	15485500	1997-11-18	6400	A:e
USGS	15485500	1997-11-19	6400	A:e
USGS	15485500	1997-11-20	6200	A:e
USGS	15485500	1997-11-21	6200	A:e
USGS	15485500	1997-11-22	6200	A:e
USGS	15485500	1997-11-23	6200	A:e
USGS	15485500	1997-11-24	6000	A:e
USGS	15485500	1997-11-25	6000	A:e
USGS	15485500	1997-11-26	6000	A:e
USGS	15485500	1997-11-27	6000	A:e
USGS	15485500	1997-11-28	5800	A:e
USGS	15485500	1997-11-29	5800	A:e
USGS	15485500	1997-11-30	5800	A:e
USGS	15485500	1997-12-01	5800	A:e
USGS	15485500	1997-12-02	5800	A:e
USGS	15485500	1997-12-03	5800	A:e
USGS	15485500	1997-12-04	5800	A:e
USGS	15485500	1997-12-05	5600	A:e
USGS	15485500	1997-12-06	5600	A:e
USGS	15485500	1997-12-07	5600	A:e
USGS	15485500	1997-12-08	5600	A:e
USGS	15485500	1997-12-09	5600	A:e
USGS	15485500	1997-12-10	5600	A:e
USGS	15485500	1997-12-11	5600	A:e
USGS	15485500	1997-12-12	5600	A:e
USGS	15485500	1997-12-13	5600	A:e
USGS	15485500	1997-12-14	5600	A:e
USGS	15485500	1997-12-15	5600	A:e
USGS	15485500	1997-12-16	5600	A:e
USGS	15485500	1997-12-17	5600	A:e
USGS	15485500	1997-12-18	5600	A:e
USGS	15485500	1997-12-19	5400	A:e
USGS	15485500	1997-12-20	5400	A:e
USGS	15485500	1997-12-21	5400	A:e
USGS	15485500	1997-12-22	5400	A:e
USGS	15485500	1997-12-23	5400	A:e
USGS	15485500	1997-12-24	5400	A:e
USGS	15485500	1997-12-25	5400	A:e
USGS	15485500	1997-12-26	5400	A:e
USGS	15485500	1997-12-27	5400	A:e
USGS	15485500	1997-12-28	5400	A:e
USGS	15485500	1997-12-29	5400	A:e
USGS	15485500	1997-12-30	5400	A:e
USGS	15485500	1997-12-31	5400	A:e
USGS	15485500	1998-01-01	5400	A:e
USGS	15485500	1998-01-02	5400	A:e
USGS	15485500	1998-01-03	5400	A:e
USGS	15485500	1998-01-04	5400	A:e
USGS	15485500	1998-01-05	5400	A:e
USGS	15485500	1998-01-06	5400	A:e
USGS	15485500	1998-01-07	5400	A:e
USGS	15485500	1998-01-08	5200	A:e
USGS	15485500	1998-01-09	5200	A:e
USGS	15485500	1998-01-10	5200	A:e
USGS	15485500	1998-01-11	5200	A:e
USGS	15485500	1998-01-12	5200	A:e
USGS	15485500	1998-01-13	5200	A:e
USGS	15485500	1998-01-14	5200	A:e
USGS	15485500	1998-01-15	5200	A:e
USGS	15485500	1998-01-16	5200	A:e
USGS	15485500	1998-01-17	5200	A:e
USGS	15485500	1998-01-18	5200	A:e
USGS	15485500	1998-01-19	5200	A:e
USGS	15485500	1998-01-20	5200	A:e
USGS	15485500	1998-01-21	5200	A:e
USGS	15485500	1998-01-22	5200	A:e
USGS	15485500	1998-01-23	5200	A:e
USGS	15485500	1998-01-24	5200	A:e
USGS	15485500	1998-01-25	5200	A:e
USGS	15485500	1998-01-26	5200	A:e
USGS	15485500	1998-01-27	5200	A:e
USGS	15485500	1998-01-28	5200	A:e
USGS	15485500	1998-01-29	5200	A:e
USGS	15485500	1998-01-30	5200	A:e
USGS	15485500	1998-01-31	5200	A:e
USGS	15485500	1998-02-01	5200	A:e
USGS	15485500	1998-02-02	5200	A:e
USGS	15485500	1998-02-03	5200	A:e
USGS	15485500	1998-02-04	5200	A:e
USGS	15485500	1998-02-05	5000	A:e
USGS	15485500	1998-02-06	5000	A:e
USGS	15485500	1998-02-07	5000	A:e
USGS	15485500	1998-02-08	5000	A:e
USGS	15485500	1998-02-09	5000	A:e
USGS	15485500	1998-02-10	5000	A:e
USGS	15485500	1998-02-11	5000	A:e
USGS	15485500	1998-02-12	5000	A:e
USGS	15485500	1998-02-13	5000	A:e
USGS	15485500	1998-02-14	5000	A:e
USGS	15485500	1998-02-15	5000	A:e
USGS	15485500	1998-02-16	5000	A:e
USGS	15485500	1998-02-17	5000	A:e
USGS	15485500	1998-02-18	5000	A:e
USGS	15485500	1998-02-19	5000	A:e
USGS	15485500	1998-02-20	5000	A:e
USGS	15485500	1998-02-21	5000	A:e
USGS	15485500	1998-02-22	5000	A:e
